time,Test_id,BL_x,BL_y,BL_z,BP_x,BP_y,BP_z,AP_x,AP_y,AP_z,AL_x,AL_y,AL_z
2021-01-02 13:17:00,6,2.64865,3.67903,2.33073,3.30923,7.1242,7.44799,0.98314,0.91584,0.44673,0.235,0.13,0.12649
2021-01-02 13:17:00,6,2.60103,3.53956,2.63407,4.60896,3.70073,10.15138,1.21458,0.55298,0.3392,0.2395,0.13894,0.1101
2021-01-02 13:17:00,6,2.67674,5.18679,3.00744,4.3609,3.58316,10.57431,1.46518,0.36351,0.33249,0.16809,0.10998,0.15355
2021-01-02 13:17:00,6,2.71582,4.32662,3.08393,3.74037,5.99795,10.07212,1.62389,0.47777,0.31267,0.2795,0.11294,0.13345
2021-01-02 13:17:00,6,2.42148,4.0709,2.68844,3.5861,7.04063,9.11314,1.07597,0.82333,0.46743,0.2754,0.17541,0.14332
2021-01-02 13:17:00,6,2.56916,1.70128,1.77118,3.64617,7.44396,6.75291,1.20034,1.00598,0.61385,0.38023,0.15655,0.13554
2021-01-02 13:17:00,6,3.03292,3.71691,2.45475,4.34766,4.70968,9.82559,1.31653,0.68497,0.33979,0.204,0.17354,0.13805
2021-01-02 13:17:00,6,2.4954,5.15053,3.00185,5.15077,2.66065,9.89843,1.63647,0.58262,0.41539,0.21028,0.12849,0.15559
2021-01-02 13:17:00,6,2.45317,4.59984,3.57112,4.00724,4.26302,11.37066,1.45143,0.86618,0.48384,0.33326,0.14945,0.16144
2021-01-02 13:17:00,6,2.81751,5.53739,3.79158,3.19123,7.41302,9.26661,1.03729,0.93386,0.40759,0.20506,0.13719,0.12148
2021-01-02 13:17:00,6,2.88773,3.80888,2.44747,2.91796,7.33034,6.73991,1.25152,0.60093,0.38693,0.20425,0.17659,0.20576
2021-01-02 13:17:00,6,2.61529,2.6116,2.19602,4.28246,4.12936,10.23769,1.55679,0.46546,0.41946,0.17794,0.16094,0.14777
2021-01-02 13:17:00,6,2.60748,3.53386,2.77082,5.16357,2.73536,10.74743,1.41422,0.37705,0.26069,0.16068,0.12865,0.13379
2021-01-02 13:17:00,6,2.96212,5.37188,3.54863,4.20996,5.60927,11.63106,1.31988,0.69905,0.41157,0.26552,0.15998,0.14558
2021-01-02 13:18:00,6,2.79071,5.60857,4.13626,4.03046,7.44344,9.90589,1.34645,0.96456,0.5103,0.34149,0.13867,0.13238
2021-01-02 13:18:00,6,2.48722,4.31496,3.38631,3.09655,6.76794,6.71283,1.34283,0.83168,0.40811,0.28036,0.16441,0.15925
2021-01-02 13:18:00,6,2.22319,2.1976,2.29002,4.94711,4.37955,9.35152,1.54526,0.42515,0.33184,0.22564,0.16126,0.11766
2021-01-02 13:18:00,6,3.00347,3.03457,2.61333,4.70957,2.95607,10.71549,1.13136,0.71272,0.34552,0.24248,0.16449,0.14205
2021-01-02 13:18:00,6,3.23876,4.89996,3.57067,4.7123,5.12027,11.79727,0.91586,0.71776,0.30452,0.18327,0.1424,0.12216
2021-01-02 13:18:00,6,2.65508,5.26246,4.07112,3.80573,7.96271,7.74864,1.08472,0.83952,0.41334,0.27158,0.14979,0.13678
2021-01-02 13:18:00,6,2.46695,4.2342,3.98045,3.0523,6.99728,6.30671,1.53151,0.70152,0.60541,0.21984,0.11347,0.1831
2021-01-02 13:18:00,6,2.95299,4.52562,3.40604,3.80938,5.2781,8.40267,1.43765,0.42094,0.39236,0.16789,0.13434,0.13411
2021-01-02 13:18:00,6,2.0452,2.24567,2.41375,4.56252,2.52972,11.29248,1.5485,0.68045,0.3867,0.14797,0.12046,0.13118
2021-01-02 13:18:00,6,2.66642,2.50033,2.57435,4.26281,5.61921,12.41602,1.23461,0.95599,0.51345,0.16874,0.13497,0.1397
2021-01-02 13:18:00,6,2.68739,4.15513,3.39592,3.46889,7.46017,8.78955,1.13447,1.02388,0.39908,0.22881,0.15888,0.13745
2021-01-02 13:18:00,6,2.88512,5.8765,4.36441,2.83653,6.95254,5.15044,1.36864,0.63154,0.31213,0.15738,0.12687,0.17203
2021-01-02 13:18:00,6,2.98096,5.23408,3.98961,4.83164,4.34369,9.46523,1.82255,0.45774,0.31641,0.23625,0.15435,0.12043
2021-01-02 13:18:00,6,2.8641,2.9221,2.87834,5.22025,2.82185,11.10221,1.46851,0.66967,0.39906,0.16032,0.12817,0.17805
2021-01-02 13:18:00,6,2.53207,1.83949,2.37849,5.06443,5.30589,12.21166,1.03747,0.8076,0.53955,0.27112,0.17908,0.18985
2021-01-02 13:18:00,6,3.06829,3.67452,3.05631,3.55387,6.77374,10.12579,1.03132,0.86416,0.518,0.18452,0.1344,0.15376
2021-01-02 13:18:00,6,2.38149,5.48883,3.99124,3.08808,7.10448,5.64946,1.48824,0.52902,0.43294,0.26783,0.17252,0.153
2021-01-02 13:18:00,6,2.26533,4.17173,4.18379,5.13602,3.59754,10.62925,1.48661,0.40648,0.27906,0.15426,0.1088,0.11189
2021-01-02 13:18:00,6,2.36033,3.27078,3.52956,4.76247,2.84021,10.75453,1.31474,0.56845,0.3219,0.1936,0.14619,0.15865
2021-01-02 13:18:00,6,2.16105,2.08113,2.57462,4.31819,5.138,12.24556,1.27756,1.02503,0.48629,0.24109,0.12538,0.15062
2021-01-02 13:18:00,6,3.13807,1.86488,2.40133,3.48643,7.05808,8.64752,1.08818,0.93647,0.3994,0.17588,0.16377,0.15842
2021-01-02 13:19:00,6a,2.36972,5.08002,3.71899,4.60261,2.85422,11.4087,1.69362,0.7811,0.35307,3.05488,0.81208,2.03827
2021-01-02 13:19:00,6a,2.23312,4.08884,3.77981,4.72831,5.64004,12.23209,1.16309,1.15323,0.52867,3.10348,0.94841,2.10251
2021-01-02 13:19:00,6a,2.3702,3.51709,3.47339,3.19514,6.47915,8.83785,1.00552,0.84329,0.4137,3.22954,0.86173,2.00864
2021-01-02 13:19:00,6a,2.57837,2.56065,2.54704,3.24938,5.81427,5.78933,1.3739,0.46191,0.36246,3.19682,0.77689,1.88049
2021-01-02 13:19:00,6a,2.80692,2.6911,2.10601,4.34435,3.94639,9.42617,1.60411,0.57622,0.41621,3.24289,0.65068,1.89274
2021-01-02 13:19:00,6a,2.79424,3.32042,2.4428,5.17447,2.89221,11.01423,1.37911,0.74216,0.44713,3.20747,0.79299,1.97672
2021-01-02 13:19:00,6a,2.72878,3.07799,3.26879,4.70919,5.24527,12.76249,1.00611,0.86031,0.55147,2.62999,0.8679,1.97995
2021-01-02 13:19:00,6a,2.85309,4.00833,3.42905,2.94996,6.67171,8.1647,1.35857,0.87333,0.58306,2.80778,0.97181,1.93869
2021-01-02 13:19:00,6a,2.54294,3.11822,3.05378,3.54969,5.54879,6.86727,1.61436,0.45659,0.32489,3.04803,0.87206,1.99188
2021-01-02 13:19:00,6a,2.90854,2.47384,1.97422,4.87034,3.07913,9.45675,1.26824,0.64098,0.34578,3.27341,0.75539,2.08593
2021-01-02 13:19:00,6a,2.82191,1.92856,1.81422,4.6836,3.13601,12.15332,1.50348,1.1819,0.48361,2.84498,0.77059,2.06001
2021-01-02 13:19:00,6a,3.05683,3.33481,2.36982,3.70387,5.50507,10.91099,0.17031,0.15615,0.11977,2.87853,0.79822,2.02493
2021-01-02 13:19:00,6a,2.40803,3.88535,2.93727,3.2651,6.52036,8.11197,0.15509,0.16636,0.12568,3.28359,0.67895,1.89874
2021-01-02 13:19:00,6a,2.95828,2.59749,3.00548,3.5832,4.69056,7.97847,0.11989,0.16253,0.10739,2.83272,0.79303,1.79761
2021-01-02 13:19:00,6a,2.84025,3.45357,2.69196,5.15915,2.80616,10.30209,0.20056,0.13501,0.13702,3.52092,0.56284,2.02078
2021-01-02 13:19:00,6a,2.66424,1.70579,1.54737,4.49821,3.74285,12.35298,0.15493,0.15816,0.11804,3.06996,0.7086,1.96032
2021-01-02 13:19:00,6a,2.65789,2.53415,1.49809,4.55717,5.32954,11.9374,0.19025,0.13423,0.13968,3.06248,0.93136,1.94723
2021-01-02 13:19:00,6a,2.68771,2.33749,1.71853,3.56567,6.02112,7.89231,0.17099,0.11987,0.16335,2.75212,1.00753,1.90416
2021-01-02 13:19:00,6a,2.97528,3.13484,2.62734,3.59768,5.15002,7.37615,0.15158,0.12447,0.11012,2.73599,0.99458,2.02418
2021-01-02 13:19:00,6a,2.44544,3.28042,2.58188,5.17106,3.25635,9.82031,0.18644,0.13412,0.10924,3.15468,0.78939,2.0076
2021-01-02 13:19:00,6a,2.93126,3.74309,2.57378,4.95291,2.81271,11.25616,0.15921,0.11843,0.1308,2.87812,0.89577,1.98398
2021-01-02 13:19:00,6a,2.49645,2.17269,1.44469,4.32898,4.76071,12.66932,0.11506,0.11651,0.12521,2.93857,0.7731,1.91526
2021-01-02 13:19:00,6a,1.96615,2.39695,1.31037,3.67513,6.02205,9.50092,0.16618,0.13992,0.107,3.22872,0.73062,1.86465
2021-01-02 13:19:00,6a,2.64592,2.57853,1.44592,3.37055,5.07278,7.89109,0.12834,0.16602,0.12259,3.25057,0.62255,1.87514
2021-01-02 13:19:00,6a,2.68201,2.68152,2.03017,4.84741,3.33716,9.12071,0.16851,0.13952,0.10055,3.11636,0.76771,2.01522
2021-01-02 13:19:00,6a,2.91404,3.46207,2.23229,4.66221,2.93366,11.47047,0.14338,0.15251,0.12203,2.72781,0.88431,2.0506
2021-01-02 13:19:00,6a,2.75928,2.0239,1.87641,5.30997,4.5496,13.26662,0.162,0.13001,0.11409,2.59645,1.04143,1.96361
2021-01-02 13:19:00,6a,2.47958,2.2778,1.32618,3.5644,5.4486,9.36566,0.14701,0.12402,0.12677,2.75861,0.81668,2.01866
2021-01-02 13:25:00,6a,0.16159,0.14166,0.11662,4.1917,3.97417,8.73132,0.14149,0.1148,0.12825,3.06137,0.74611,2.05375
2021-01-02 13:25:00,6a,0.15179,0.15181,0.13648,4.87211,3.24027,9.26698,0.15393,0.13793,0.13689,3.19204,0.87202,2.05933
2021-01-02 13:25:00,6a,0.14284,0.1467,0.14826,4.98663,2.98124,11.68012,0.14472,0.14901,0.13436,3.01751,0.75326,1.84204
2021-01-02 13:25:00,6a,0.16088,0.11909,0.1376,4.56534,3.73694,11.97366,0.11734,0.21642,0.13182,3.37701,0.72232,1.88341
2021-01-02 13:25:00,6a,0.13093,0.13598,0.10844,4.25831,5.36845,10.027,0.13578,0.14682,0.1171,3.14648,0.76178,1.87076
2021-01-02 13:25:00,6a,0.15116,0.13682,0.15574,4.45106,4.39222,8.64159,0.1729,0.12481,0.13173,3.17694,0.7714,1.93594
2021-01-02 13:25:00,6a,0.18898,0.12428,0.09891,5.03931,2.97571,9.38239,0.1487,0.13599,0.13026,2.6953,0.97666,2.01374
2021-01-02 13:25:00,6a,0.1782,0.13241,0.12843,4.98702,3.22748,12.10032,0.16522,0.1604,0.14257,2.94849,1.02461,2.03153
2021-01-02 13:25:00,6a,0.1521,0.12931,0.10558,4.62158,4.92571,11.77664,0.15501,0.13003,0.1264,2.80817,0.93603,1.96729
2021-01-02 13:25:00,6a,0.16142,0.11442,0.08524,3.61234,5.03071,10.2911,0.12311,0.13012,0.10136,3.13022,0.77171,2.11397
2021-01-02 13:25:00,6a,0.13518,0.12889,0.12056,4.24396,4.48679,8.77223,0.17367,0.13194,0.11508,3.2088,0.73079,1.91669
2021-01-02 13:25:00,6a,0.18421,0.11498,0.12864,4.22701,2.94228,9.47735,0.20529,0.13951,0.15083,3.08451,0.79958,1.9598
2021-01-02 13:25:00,6a,0.16889,0.16089,0.11287,4.33897,2.93523,10.95046,0.1995,0.12886,0.11731,3.01821,0.7719,1.81529
2021-01-02 13:25:00,6a,0.19126,0.13636,0.11037,4.38358,4.71043,11.57328,0.16077,0.14421,0.11254,3.11678,0.78147,2.01742
2021-01-02 13:25:00,6a,0.14185,0.14863,0.10002,3.64736,5.2315,9.9177,0.19913,0.15264,0.13014,3.0212,0.82628,2.12135
2021-01-02 13:25:00,6a,0.19568,0.1332,0.13454,4.02485,3.52252,9.28391,0.14184,0.1722,0.11387,2.45779,1.02094,2.06094
2021-01-02 13:25:00,6a,0.15118,0.14793,0.09969,4.22909,2.71799,9.43546,0.1928,0.15742,0.11282,2.91243,0.92344,2.0935
2021-01-02 13:25:00,6a,0.12958,0.12507,0.12955,4.24822,3.56033,11.22201,0.12515,0.12972,0.14525,2.92841,1.01628,1.9962
2021-01-02 13:25:00,6a,0.12043,0.12382,0.11841,3.79939,5.09449,10.58798,0.16116,0.17317,0.12497,3.24364,0.74501,2.05
2021-01-02 13:25:00,6a,1.39261,0.79694,0.42065,4.10173,5.47342,9.62876,0.1327,0.11379,0.12591,3.29735,0.79266,2.00316
2021-01-02 13:25:00,6a,2.33793,3.09191,1.96872,4.86259,4.01239,9.08028,0.15292,0.15818,0.13371,2.86758,0.76173,1.85663
2021-01-02 13:25:00,6a,3.2187,3.40486,2.43488,4.83893,2.97299,9.87202,0.17932,0.17109,0.11513,2.92398,0.91476,1.86834
2021-01-02 13:25:00,6a,2.88615,3.94954,3.4499,4.58316,3.08674,10.45472,0.20852,0.11815,0.11877,2.8039,0.84777,1.97563
2021-01-02 13:25:00,6a,2.3579,4.40664,3.21103,4.32314,5.18134,10.95395,0.18133,0.13109,0.13697,3.06864,0.81635,2.14468
2021-01-02 13:25:00,6a,2.45507,2.3611,2.44957,3.7743,5.6266,8.89752,0.14578,0.17309,0.10331,2.94829,0.86648,2.07229
2021-01-02 13:25:00,6a,2.65189,1.72705,1.77994,4.91893,3.21185,9.98443,0.16499,0.14818,0.15606,2.92524,0.9924,2.07528
2021-01-02 13:26:00,6a,3.05189,2.91243,1.75583,4.44198,3.00005,9.66447,0.14428,0.13277,0.15411,3.15879,0.83463,1.99342
2021-01-02 13:26:00,6a,2.59128,4.36696,2.58231,4.75566,4.39995,11.01678,0.16531,0.1238,0.1048,2.9075,0.77034,1.97374
2021-01-02 13:26:00,6a,1.86628,4.99261,3.05462,3.69794,5.89018,9.62357,0.16205,0.1215,0.13325,3.30705,0.66881,2.13708
2021-01-02 13:26:00,6a,2.71943,2.72824,2.81266,3.62159,4.76486,9.4156,0.21668,0.13369,0.1043,3.25659,0.65628,2.07309
2021-01-02 13:26:00,6a,2.86839,2.88593,2.18817,4.84428,2.6545,10.13173,0.18751,0.13466,0.13034,2.8627,0.86427,1.92184
2021-01-02 13:26:00,6a,2.21821,2.06065,1.63449,4.53035,3.9805,9.59837,0.1753,0.15362,0.11442,3.02356,0.83646,1.86737
2021-01-02 13:26:00,6a,2.24612,2.82152,1.38848,4.70973,4.30851,10.73189,0.16081,0.16484,0.14711,2.9856,0.82031,1.92122
2021-01-02 13:26:00,6a,2.44577,3.6382,2.24415,4.1593,6.08892,9.27638,0.21257,0.21908,0.29926,3.30031,0.87291,2.07871
2021-01-02 13:26:00,6a,2.94221,4.06204,2.5477,3.85019,5.38001,9.44113,0.22755,0.23886,0.27,2.86347,1.08238,2.05606
2021-01-02 13:26:00,6a,2.69153,3.05545,2.41749,4.33327,2.79545,10.47936,0.15763,0.14129,0.11063,3.0191,0.83669,2.00504
2021-01-02 13:26:00,6a,3.09274,1.97412,1.70786,4.69615,3.52974,9.7753,0.13045,0.14473,0.13991,3.20615,0.78074,1.96975
2021-01-02 13:26:00,6a,2.50989,1.76514,1.32271,4.57598,4.90434,11.85284,0.13626,0.18764,0.14129,3.2231,0.65184,1.98182
2021-01-02 13:26:00,6a,2.95233,2.27507,1.5027,3.99174,6.73584,9.06416,0.3573,0.17224,0.09843,3.09959,0.74757,2.03344
2021-01-02 13:26:00,6a,2.4985,3.64751,1.90038,3.83777,4.95796,8.93989,0.13469,0.14128,0.13344,2.95846,0.88556,1.96976
2021-01-02 13:26:00,6a,2.46594,2.9221,2.0206,4.70113,3.03292,10.26516,0.21886,0.3618,0.36004,2.88518,0.94037,1.8392
2021-01-02 13:26:00,6a,3.2184,3.77774,2.2035,4.62192,3.12367,10.09369,4.4815,1.06014,1.36768,2.94759,0.87142,2.06282
2021-01-02 13:26:00,6a,2.42777,2.8514,1.50846,5.11454,4.75102,11.09175,0.16228,0.13661,0.15223,3.09135,0.80156,2.12769
2021-01-02 13:26:00,6a,2.4371,2.14117,1.20056,4.26871,6.07346,10.22918,0.14469,0.16545,0.11212,2.77247,0.97705,2.14014
2021-01-02 13:26:00,6a,2.7862,2.63791,1.26143,4.00693,6.01752,8.58926,0.21819,0.11375,0.13306,2.89904,0.92047,2.01274
2021-01-02 13:26:00,6a,3.34825,2.41768,1.39857,3.88181,4.08701,9.20382,0.15569,0.09707,0.10399,2.79408,0.78608,1.94302
2021-01-02 13:26:00,6a,3.44396,3.3899,1.95917,4.61058,2.90183,10.35147,0.17181,0.1222,0.1351,3.22732,0.6447,1.9252
2021-01-02 13:26:00,6a,3.1053,3.32492,1.71016,5.07501,5.24023,11.52842,0.12712,0.14726,0.10363,3.40988,0.64273,1.97067
2021-01-02 13:26:00,6a,2.79825,2.71512,1.35961,3.94283,7.0487,9.38988,0.14171,0.15012,0.12899,3.26772,0.76436,1.97513
2021-01-02 13:26:00,6a,2.54456,2.54333,1.30812,3.55128,6.23239,7.87628,0.15415,0.11733,0.16319,2.82428,0.91233,2.00883
2021-01-02 13:26:00,6a,3.05352,2.4495,1.25501,3.86136,3.74022,9.87717,0.16802,0.12611,0.12229,3.07893,0.89898,2.0126
2021-01-02 13:26:00,6a,3.62355,2.47257,1.30726,4.86523,2.58795,10.92143,0.15236,0.14993,0.14656,2.76663,0.93267,2.00268
2021-01-02 13:26:00,6a,2.51043,3.45242,1.80054,4.5177,4.76367,11.45314,0.17252,0.15616,0.12766,3.0594,0.79677,2.10537
2021-01-02 13:26:00,6a,2.78623,2.5645,1.92039,4.61371,6.89031,10.3522,0.13234,0.12948,0.11639,2.78968,0.90225,2.12133
2021-01-02 13:27:00,6a,2.69345,3.0721,1.64704,3.63424,6.70474,7.36984,0.21015,0.2047,0.13622,2.83706,0.92386,1.94841
2021-01-02 13:27:00,6a,2.40533,2.1003,1.58183,3.86511,4.28211,9.19209,0.15556,0.12682,0.12242,3.11134,0.7947,1.90179
2021-01-02 13:27:00,6a,2.52915,2.42613,1.33179,4.73413,2.72644,10.70523,0.16933,0.18777,0.12731,3.31719,0.62857,1.925
2021-01-02 13:27:00,6a,3.5378,2.04274,1.08456,4.36364,4.62103,11.31772,0.20906,0.15928,0.11152,3.22286,0.70105,1.95042
2021-01-02 13:27:00,6a,3.22484,3.79597,1.71854,3.89647,6.88458,9.6516,0.16331,0.15728,0.10748,2.86668,0.85043,2.08544
2021-01-02 13:27:00,6a,2.81701,3.21436,1.99297,3.51103,7.41904,7.56968,0.18994,0.15396,0.12165,2.75073,0.91276,1.93157
2021-01-02 13:27:00,6a,2.37759,2.44546,2.03754,3.55442,5.35897,6.78591,0.20898,0.16734,0.12807,2.92517,0.90911,2.08043
2021-01-02 13:27:00,6a,2.74141,2.75798,1.8904,4.60454,2.34086,10.63321,0.14341,0.15134,0.13147,2.96675,0.95289,2.10916
2021-01-02 13:27:00,6a,3.20022,1.81555,1.27405,4.60053,3.78918,11.49561,0.21655,0.17918,0.14006,3.07648,0.81023,2.08429
2021-01-02 13:27:00,6a,2.8115,2.34922,1.20644,4.02025,5.95635,11.6097,0.1412,0.17411,0.09677,3.27407,0.81693,2.03313
2021-01-02 13:27:00,6a,3.83882,2.95642,1.92463,3.17654,7.45111,7.21021,0.17883,0.11508,0.112,3.04968,0.74926,1.82692
2021-01-02 13:27:00,6a,3.38893,3.93881,2.27093,2.86115,5.94203,5.77021,0.1403,0.14968,0.13059,3.24914,0.70648,1.79761
2021-01-02 13:27:00,6a,2.58866,3.17335,2.35291,4.7564,3.06225,10.17494,0.13957,0.16285,0.14813,3.3542,0.60617,1.96622
2021-01-02 13:27:00,6a,2.7768,2.43222,2.00907,5.00331,3.48916,10.81179,0.19113,0.17628,0.19125,3.16568,0.65228,1.9373
2021-01-02 13:27:00,6a,2.97775,2.22723,1.49288,4.37133,6.55978,11.89967,0.13092,0.1605,0.13336,3.06549,0.89983,2.03493
2021-01-02 13:27:00,6a,3.18639,3.45424,1.63432,3.555,7.04759,8.56146,0.14093,0.1736,0.12405,2.6558,1.06047,2.09797
2021-01-02 13:27:00,6a,2.68955,3.82165,2.1805,3.04624,6.47491,5.47189,0.17584,0.15605,0.12569,2.7329,0.97942,1.93074
2021-01-02 13:27:00,6a,3.15701,4.03319,2.48485,3.78155,3.8457,9.02849,0.20399,0.16266,0.09024,3.17338,0.86344,2.04168
2021-01-02 13:27:00,6a,2.98928,4.15443,2.83975,5.05893,2.7956,11.3264,0.16249,0.20064,0.27646,2.97754,0.807,2.03032
2021-01-02 13:27:00,6a,2.58644,2.69508,2.28144,4.43589,4.86234,11.79951,0.14145,0.12821,0.14587,3.03251,0.72453,1.97649
2021-01-02 13:27:00,6a,2.50325,1.68019,1.51075,4.30254,6.5542,10.6728,0.22574,0.18725,0.15586,3.02942,0.69419,1.85634
2021-01-02 13:33:00,7,2.3357,2.03763,1.45568,0.12359,0.13187,0.10951,1.24641,0.51471,0.33164,5.17185,1.04924,1.44045
2021-01-02 13:33:00,7,3.08394,3.98888,2.36613,0.11867,0.1325,0.12962,1.64461,0.72555,0.3292,5.10298,0.99331,1.4934
2021-01-02 13:33:00,7,2.87574,4.50674,2.85045,0.13202,0.10475,0.13373,1.1132,0.76188,0.45274,4.87258,0.94671,1.40245
2021-01-02 13:33:00,7,2.92758,5.65345,3.10436,0.12799,0.13032,0.1461,1.1448,0.62861,0.57365,3.69245,0.78652,1.41287
2021-01-02 13:33:00,7,2.83121,4.84487,2.80728,0.16641,0.15422,0.14063,2.02341,0.45275,0.36484,3.87133,0.80214,1.42715
2021-01-02 13:33:00,7,2.70332,2.35458,1.79156,0.15955,0.12068,0.13991,1.62501,0.5319,0.26239,4.12312,0.80459,1.27091
2021-01-02 13:33:00,7,3.0454,2.05076,1.75798,0.15967,0.16159,0.12658,0.98076,0.73624,0.60387,4.62995,0.92092,1.54846
2021-01-02 13:33:00,7,3.71324,4.14561,2.63196,0.18667,0.13469,0.12093,1.18455,0.90385,0.5961,5.75485,0.82384,1.62579
2021-01-02 13:33:00,7,2.51815,4.59312,2.97891,0.17072,0.12971,0.16692,1.37546,0.7721,0.42636,5.80122,0.88185,1.62813
2021-01-02 13:33:00,7,2.31398,5.32184,3.39079,0.19793,0.12687,0.09817,1.71426,0.5324,0.33795,5.71887,0.89607,1.43274
2021-01-02 13:33:00,7,2.61021,4.34213,2.64921,0.17526,0.14077,0.12,1.79329,0.70692,0.36782,5.57107,0.79836,1.40231
2021-01-02 13:33:00,7,3.02195,3.1016,1.95333,0.18727,0.15442,0.11515,1.03586,0.72514,0.44865,4.73335,0.57344,1.24133
2021-01-02 13:33:00,7,3.2009,2.89176,2.22579,0.1382,0.13907,0.10922,1.17309,0.63492,0.62173,4.58418,0.58022,1.41878
2021-01-02 13:33:00,7,2.86389,3.46254,2.75817,0.15683,0.17287,0.13655,2.01387,0.55581,0.472,3.74781,0.66998,1.45439
2021-01-02 13:33:00,7,2.36727,5.09812,3.48766,0.17824,0.12718,0.15052,1.48574,0.53489,0.35431,4.07632,0.76597,1.35684
2021-01-02 13:33:00,7,2.84102,5.4082,3.54851,0.15228,0.12415,0.14084,1.14448,0.87198,0.56327,4.78223,0.77414,1.38803
2021-01-02 13:33:00,7,2.91092,3.68668,2.73678,0.21662,0.12519,0.13347,1.03497,0.90463,0.53138,5.17385,0.79527,1.39428
2021-01-02 13:33:00,7,2.41654,2.0835,1.8573,0.29982,0.14879,0.11886,1.38187,0.61428,0.39807,5.59769,0.85027,1.64122
2021-01-02 13:33:00,7,3.34832,2.65915,2.54479,0.29715,0.10945,0.13666,1.58575,0.54704,0.43867,6.05466,0.88382,1.64768
2021-01-02 13:34:00,7,2.87767,4.19544,2.80395,0.21094,0.17016,0.14163,1.73103,0.71408,0.38251,5.79177,0.87396,1.52788
2021-01-02 13:34:00,7,2.50146,4.42299,3.43049,0.17448,0.11629,0.13507,1.04347,0.71761,0.53895,5.47126,0.76695,1.40692
2021-01-02 13:34:00,7,2.6442,4.16898,3.28658,0.2009,0.13762,0.13911,1.18086,0.60129,0.6875,4.60272,0.57872,1.45543
2021-01-02 13:34:00,7,3.05353,4.11358,2.66118,0.33508,0.13148,0.18451,1.77317,0.4903,0.39942,3.5879,0.64791,1.35856
2021-01-02 13:34:00,7,2.90663,1.84884,1.92113,0.24351,0.12571,0.12585,1.74115,0.55112,0.32492,4.20022,0.90933,1.33088
2021-01-02 13:34:00,7,3.33917,3.36454,2.56729,0.32265,0.13605,0.14436,1.35364,0.71951,0.49436,4.59647,0.94293,1.4238
2021-01-02 13:34:00,7,2.76215,3.72853,2.92826,0.25755,0.17161,0.13962,1.12535,0.83905,0.65698,5.19757,0.87279,1.40818
2021-01-02 13:34:00,7,3.36837,5.68213,3.60239,0.31758,0.17972,0.18773,1.3988,0.57791,0.35488,6.17087,0.81465,1.63089
2021-01-02 13:34:00,7,2.22771,4.22339,3.55015,0.25365,0.13436,0.12148,1.46084,0.44715,0.32219,6.19649,1.06608,1.5937
2021-01-02 13:39:00,7a,0.15431,0.15893,0.10131,0.25554,0.10857,0.13217,1.07116,0.83902,0.62865,4.94054,0.62367,1.42551
2021-01-02 13:39:00,7a,0.16165,0.1418,0.14444,0.29746,0.11983,0.1571,1.25429,0.76583,0.62188,4.56565,0.63351,1.31165
2021-01-02 13:39:00,7a,0.14956,0.15509,0.10144,0.20712,0.10249,0.14112,1.72502,0.58583,0.27214,3.58929,0.57681,1.34967
2021-01-02 13:39:00,7a,0.16275,0.14485,0.11627,0.34542,0.1506,0.14615,1.51726,0.55532,0.36709,3.69823,0.70297,1.3738
2021-01-02 13:39:00,7a,0.12424,0.12838,0.11651,0.35427,0.11524,0.16806,1.35647,0.755,0.48515,4.13537,0.6559,1.46415
2021-01-02 13:39:00,7a,0.17629,0.14021,0.10596,0.37497,0.13681,0.14536,1.14271,0.85071,0.44591,4.23117,0.76813,1.58339
2021-01-02 13:39:00,7a,0.12976,0.10344,0.14728,0.24368,0.11452,0.10081,1.11205,0.80186,0.45485,5.54221,0.87674,1.64463
2021-01-02 13:39:00,7a,0.15808,0.13334,0.1122,0.22857,0.16203,0.17036,1.5929,0.51452,0.48164,5.66104,0.68651,1.61208
2021-01-02 13:39:00,7a,0.11442,0.12036,0.14296,0.30562,0.19155,0.14285,1.59355,0.44128,0.26158,5.68428,0.70094,1.74152
2021-01-02 13:40:00,7a,0.17419,0.1411,0.14639,2.07741,1.97771,2.1349,1.37969,0.67794,0.46028,5.49844,0.62442,1.46617
2021-01-02 13:40:00,7a,0.18574,0.14069,0.12485,4.70136,4.12039,10.98068,1.30636,0.70197,0.48765,4.81504,0.59381,1.30738
2021-01-02 13:40:00,7a,0.16757,0.16698,0.15068,3.72392,4.9563,9.81838,1.16068,0.71442,0.55316,4.30976,0.52667,1.35782
2021-01-02 13:40:00,7a,0.11812,0.16196,0.11058,3.24327,4.32219,8.43739,1.45638,0.57209,0.41929,3.66521,0.57853,1.4063
2021-01-02 13:40:00,7a,0.17601,0.20254,0.12504,3.82681,2.35035,9.72707,1.66186,0.60602,0.25099,3.80456,0.67479,1.46645
2021-01-02 13:40:00,7a,0.15168,0.129,0.11356,4.54814,1.89574,10.72727,1.2865,0.68287,0.45907,4.39893,0.85623,1.62411
2021-01-02 13:40:00,7a,0.1583,0.12957,0.11955,4.4208,3.42122,11.13527,1.09801,0.81012,0.54796,4.90068,0.91805,1.53112
2021-01-02 13:40:00,7a,0.14648,0.1277,0.13061,4.55627,5.20911,12.03685,1.15912,0.64033,0.43317,5.46739,0.74263,1.58149
2021-01-02 13:40:00,7a,0.14432,0.1475,0.15399,3.74688,6.58472,9.0356,1.36082,0.55275,0.40823,5.99603,0.73779,1.65101
